location,lat,lon,date_time,path_image,cbh,hcc,lcc,mcc,tcc
albentosa,40.102506,-0.769744,2024-08-24 13:30:01,..\..\resources\images_ibericam\albentosa-20240824-153001.jpg,"[2905.2344 2904.4722 2832.207  2852.2178 3027.197  2553.2837 2900.6519
 2822.2117 2784.2932 2601.8096 2424.045  2115.2314]",0.0,0.0,0.019989014,0.019989014
albentosa,40.102506,-0.769744,2024-08-24 14:30:01,..\..\resources\images_ibericam\albentosa-20240824-163001.jpg,"[2905.2344 2904.4722 2832.207  2852.2178 3027.197  2553.2837 2900.6519
 2822.2117 2784.2932 2601.8096 2424.045  2115.2314]",0.0,0.0,0.009277344,0.009277344
albentosa,40.102506,-0.769744,2024-08-24 15:30:01,..\..\resources\images_ibericam\albentosa-20240824-173001.jpg,"[2905.2344 2904.4722 2832.207  2852.2178 3027.197  2553.2837 2900.6519
 2822.2117 2784.2932 2601.8096 2424.045  2115.2314]",0.0,0.0,0.1430664,0.1430664
albentosa,40.102506,-0.769744,2024-08-24 16:30:01,..\..\resources\images_ibericam\albentosa-20240824-183001.jpg,"[2905.2344 2904.4722 2832.207  2852.2178 3027.197  2553.2837 2900.6519
 2822.2117 2784.2932 2601.8096 2424.045  2115.2314]",0.0018615723,0.0,0.3053894,0.3053894
albentosa,40.102506,-0.769744,2024-08-24 17:30:01,..\..\resources\images_ibericam\albentosa-20240824-193001.jpg,"[2905.2344 2904.4722 2832.207  2852.2178 3027.197  2553.2837 2900.6519
 2822.2117 2784.2932 2601.8096 2424.045  2115.2314]",0.010009766,0.0,0.18533325,0.18533325
albentosa,40.102506,-0.769744,2024-08-24 18:30:01,..\..\resources\images_ibericam\albentosa-20240824-203001.jpg,"[2905.2344 2904.4722 2832.207  2852.2178 3027.197  2553.2837 2900.6519
 2822.2117 2784.2932 2601.8096 2424.045  2115.2314]",0.0,0.0,0.07241821,0.07241821
albentosa,40.102506,-0.769744,2024-08-24 19:30:01,..\..\resources\images_ibericam\albentosa-20240824-213001.jpg,"[2905.2344 2904.4722 2832.207  2852.2178 3027.197  2553.2837 2900.6519
 2822.2117 2784.2932 2601.8096 2424.045  2115.2314]",0.0,0.0,0.07965088,0.07965088
albentosa,40.102506,-0.769744,2024-08-24 20:30:01,..\..\resources\images_ibericam\albentosa-20240824-223001.jpg,"[2905.2344 2904.4722 2832.207  2852.2178 3027.197  2553.2837 2900.6519
 2822.2117 2784.2932 2601.8096 2424.045  2115.2314]",0.0,0.0,0.059661865,0.059661865
albentosa,40.102506,-0.769744,2024-08-24 21:30:01,..\..\resources\images_ibericam\albentosa-20240824-233001.jpg,"[2905.2344 2904.4722 2832.207  2852.2178 3027.197  2553.2837 2900.6519
 2822.2117 2784.2932 2601.8096 2424.045  2115.2314]",0.0,0.0,0.105163574,0.105163574
albentosa,40.102506,-0.769744,2024-08-25 03:30:01,..\..\resources\images_ibericam\albentosa-20240825-053001.jpg,"[272.01147 566.5474  723.55054 814.0563  821.56805 755.27905 706.9877
 556.7042  613.76135 450.0583  408.02582 402.66315]",0.0,0.0021972656,0.11071777,0.11294556
albentosa,40.102506,-0.769744,2024-08-25 04:30:01,..\..\resources\images_ibericam\albentosa-20240825-063001.jpg,"[272.01147 566.5474  723.55054 814.0563  821.56805 755.27905 706.9877
 556.7042  613.76135 450.0583  408.02582 402.66315]",0.0,0.2677002,0.06762695,0.29867554
albentosa,40.102506,-0.769744,2024-08-25 05:30:01,..\..\resources\images_ibericam\albentosa-20240825-073001.jpg,"[272.01147 566.5474  723.55054 814.0563  821.56805 755.27905 706.9877
 556.7042  613.76135 450.0583  408.02582 402.66315]",0.0,0.7106323,0.17617798,0.7764282
albentosa,40.102506,-0.769744,2024-08-25 06:30:01,..\..\resources\images_ibericam\albentosa-20240825-083001.jpg,"[272.01147 566.5474  723.55054 814.0563  821.56805 755.27905 706.9877
 556.7042  613.76135 450.0583  408.02582 402.66315]",0.0,0.49996948,0.08859253,0.53240967
albentosa,40.102506,-0.769744,2024-08-25 07:30:01,..\..\resources\images_ibericam\albentosa-20240825-093001.jpg,"[272.01147 566.5474  723.55054 814.0563  821.56805 755.27905 706.9877
 556.7042  613.76135 450.0583  408.02582 402.66315]",0.0,0.50842285,0.1531372,0.5491333
albentosa,40.102506,-0.769744,2024-08-25 08:30:01,..\..\resources\images_ibericam\albentosa-20240825-103001.jpg,"[272.01147 566.5474  723.55054 814.0563  821.56805 755.27905 706.9877
 556.7042  613.76135 450.0583  408.02582 402.66315]",0.0007324219,0.26651,0.36254883,0.48776245
albentosa,40.102506,-0.769744,2024-08-25 09:30:01,..\..\resources\images_ibericam\albentosa-20240825-113001.jpg,"[272.01147 566.5474  723.55054 814.0563  821.56805 755.27905 706.9877
 556.7042  613.76135 450.0583  408.02582 402.66315]",0.034820557,0.27722168,0.2810974,0.4588318
albentosa,40.102506,-0.769744,2024-08-25 10:30:01,..\..\resources\images_ibericam\albentosa-20240825-123001.jpg,"[272.01147 566.5474  723.55054 814.0563  821.56805 755.27905 706.9877
 556.7042  613.76135 450.0583  408.02582 402.66315]",0.0,0.75842285,0.29205322,0.79992676
albentosa,40.102506,-0.769744,2024-08-25 11:01:01,..\..\resources\images_ibericam\albentosa-20240825-130101.jpg,"[272.01147 566.5474  723.55054 814.0563  821.56805 755.27905 706.9877
 556.7042  613.76135 450.0583  408.02582 402.66315]",0.0,0.57650757,0.012054443,0.5820923
albentosa,40.102506,-0.769744,2024-08-25 11:02:01,..\..\resources\images_ibericam\albentosa-20240825-130201.jpg,"[272.01147 566.5474  723.55054 814.0563  821.56805 755.27905 706.9877
 556.7042  613.76135 450.0583  408.02582 402.66315]",0.0,0.57650757,0.012054443,0.5820923
albentosa,40.102506,-0.769744,2024-08-25 11:03:01,..\..\resources\images_ibericam\albentosa-20240825-130301.jpg,"[272.01147 566.5474  723.55054 814.0563  821.56805 755.27905 706.9877
 556.7042  613.76135 450.0583  408.02582 402.66315]",0.0,0.57650757,0.012054443,0.5820923
albentosa,40.102506,-0.769744,2024-08-25 11:04:01,..\..\resources\images_ibericam\albentosa-20240825-130401.jpg,"[272.01147 566.5474  723.55054 814.0563  821.56805 755.27905 706.9877
 556.7042  613.76135 450.0583  408.02582 402.66315]",0.0,0.57650757,0.012054443,0.5820923
albentosa,40.102506,-0.769744,2024-08-25 11:30:01,..\..\resources\images_ibericam\albentosa-20240825-133001.jpg,"[272.01147 566.5474  723.55054 814.0563  821.56805 755.27905 706.9877
 556.7042  613.76135 450.0583  408.02582 402.66315]",0.0,0.57650757,0.012054443,0.5820923
albentosa,40.102506,-0.769744,2024-08-25 12:30:01,..\..\resources\images_ibericam\albentosa-20240825-143001.jpg,"[223.39838  224.38936  196.64154  124.16655  115.12195  119.19855
  66.451385  64.4682    62.558975  36.10721   36.1342    38.529724]",0.03353882,0.6349182,0.013153076,0.6562195
albentosa,40.102506,-0.769744,2024-08-25 13:30:01,..\..\resources\images_ibericam\albentosa-20240825-153001.jpg,"[223.39838  224.38936  196.64154  124.16655  115.12195  119.19855
  66.451385  64.4682    62.558975  36.10721   36.1342    38.529724]",0.35168457,0.95602417,0.09591675,0.9675293
albentosa,40.102506,-0.769744,2024-08-25 14:30:01,..\..\resources\images_ibericam\albentosa-20240825-163001.jpg,"[223.39838  224.38936  196.64154  124.16655  115.12195  119.19855
  66.451385  64.4682    62.558975  36.10721   36.1342    38.529724]",0.3527527,0.80648804,0.14593506,0.8740845
albentosa,40.102506,-0.769744,2024-08-25 15:30:01,..\..\resources\images_ibericam\albentosa-20240825-173001.jpg,"[223.39838  224.38936  196.64154  124.16655  115.12195  119.19855
  66.451385  64.4682    62.558975  36.10721   36.1342    38.529724]",0.38897705,0.69506836,0.28170776,0.83236694
albentosa,40.102506,-0.769744,2024-08-25 16:30:01,..\..\resources\images_ibericam\albentosa-20240825-183001.jpg,"[223.39838  224.38936  196.64154  124.16655  115.12195  119.19855
  66.451385  64.4682    62.558975  36.10721   36.1342    38.529724]",0.6889038,0.9511719,0.15545654,0.9844055
albentosa,40.102506,-0.769744,2024-08-25 17:30:01,..\..\resources\images_ibericam\albentosa-20240825-193001.jpg,"[223.39838  224.38936  196.64154  124.16655  115.12195  119.19855
  66.451385  64.4682    62.558975  36.10721   36.1342    38.529724]",0.8082886,0.95129395,0.12612915,0.9864502
albentosa,40.102506,-0.769744,2024-08-25 18:30:01,..\..\resources\images_ibericam\albentosa-20240825-203001.jpg,"[223.39838  224.38936  196.64154  124.16655  115.12195  119.19855
  66.451385  64.4682    62.558975  36.10721   36.1342    38.529724]",0.66534424,0.9419861,0.19036865,0.98309326
albentosa,40.102506,-0.769744,2024-08-25 19:30:01,..\..\resources\images_ibericam\albentosa-20240825-213001.jpg,"[223.39838  224.38936  196.64154  124.16655  115.12195  119.19855
  66.451385  64.4682    62.558975  36.10721   36.1342    38.529724]",0.15505981,0.9793701,0.10870361,0.98895264
albentosa,40.102506,-0.769744,2024-08-25 20:30:01,..\..\resources\images_ibericam\albentosa-20240825-223001.jpg,"[223.39838  224.38936  196.64154  124.16655  115.12195  119.19855
  66.451385  64.4682    62.558975  36.10721   36.1342    38.529724]",0.044067383,0.97494507,0.15258789,0.9793701
albentosa,40.102506,-0.769744,2024-08-25 21:30:01,..\..\resources\images_ibericam\albentosa-20240825-233001.jpg,"[223.39838  224.38936  196.64154  124.16655  115.12195  119.19855
  66.451385  64.4682    62.558975  36.10721   36.1342    38.529724]",0.0,0.9727173,0.13574219,0.97494507
albentosa,40.102506,-0.769744,2024-08-26 03:30:01,..\..\resources\images_ibericam\albentosa-20240826-053001.jpg,"[  56.137268   92.971405  483.12903   637.5063    795.256     888.78796
  906.3108    991.0687   1042.7343   1043.9584   1035.2454   1019.5104  ]",0.0,0.26409912,0.055541992,0.28909302
albentosa,40.102506,-0.769744,2024-08-26 04:30:01,..\..\resources\images_ibericam\albentosa-20240826-063001.jpg,"[  56.137268   92.971405  483.12903   637.5063    795.256     888.78796
  906.3108    991.0687   1042.7343   1043.9584   1035.2454   1019.5104  ]",0.0,0.21838379,0.078308105,0.26483154
albentosa,40.102506,-0.769744,2024-08-26 05:30:01,..\..\resources\images_ibericam\albentosa-20240826-073001.jpg,"[  56.137268   92.971405  483.12903   637.5063    795.256     888.78796
  906.3108    991.0687   1042.7343   1043.9584   1035.2454   1019.5104  ]",0.0,0.8352661,0.049072266,0.83862305
albentosa,40.102506,-0.769744,2024-08-26 06:30:01,..\..\resources\images_ibericam\albentosa-20240826-083001.jpg,"[  56.137268   92.971405  483.12903   637.5063    795.256     888.78796
  906.3108    991.0687   1042.7343   1043.9584   1035.2454   1019.5104  ]",0.0,0.5744324,0.05239868,0.58703613
albentosa,40.102506,-0.769744,2024-08-26 07:30:01,..\..\resources\images_ibericam\albentosa-20240826-093001.jpg,"[  56.137268   92.971405  483.12903   637.5063    795.256     888.78796
  906.3108    991.0687   1042.7343   1043.9584   1035.2454   1019.5104  ]",0.0,0.7946472,0.10571289,0.79629517
albentosa,40.102506,-0.769744,2024-08-26 09:30:01,..\..\resources\images_ibericam\albentosa-20240826-113001.jpg,"[  56.137268   92.971405  483.12903   637.5063    795.256     888.78796
  906.3108    991.0687   1042.7343   1043.9584   1035.2454   1019.5104  ]",0.0,0.68655396,0.2947998,0.7582092
albentosa,40.102506,-0.769744,2024-08-26 10:30:01,..\..\resources\images_ibericam\albentosa-20240826-123001.jpg,"[  56.137268   92.971405  483.12903   637.5063    795.256     888.78796
  906.3108    991.0687   1042.7343   1043.9584   1035.2454   1019.5104  ]",0.0,0.9491272,0.34625244,0.95651245
albentosa,40.102506,-0.769744,2024-08-26 11:01:01,..\..\resources\images_ibericam\albentosa-20240826-130101.jpg,"[  56.137268   92.971405  483.12903   637.5063    795.256     888.78796
  906.3108    991.0687   1042.7343   1043.9584   1035.2454   1019.5104  ]",0.0009460449,0.95578,0.29110718,0.95947266
albentosa,40.102506,-0.769744,2024-08-26 11:02:01,..\..\resources\images_ibericam\albentosa-20240826-130201.jpg,"[  56.137268   92.971405  483.12903   637.5063    795.256     888.78796
  906.3108    991.0687   1042.7343   1043.9584   1035.2454   1019.5104  ]",0.0009460449,0.95578,0.29110718,0.95947266
albentosa,40.102506,-0.769744,2024-08-26 11:03:01,..\..\resources\images_ibericam\albentosa-20240826-130301.jpg,"[  56.137268   92.971405  483.12903   637.5063    795.256     888.78796
  906.3108    991.0687   1042.7343   1043.9584   1035.2454   1019.5104  ]",0.0009460449,0.95578,0.29110718,0.95947266
albentosa,40.102506,-0.769744,2024-08-26 11:04:01,..\..\resources\images_ibericam\albentosa-20240826-130401.jpg,"[  56.137268   92.971405  483.12903   637.5063    795.256     888.78796
  906.3108    991.0687   1042.7343   1043.9584   1035.2454   1019.5104  ]",0.0009460449,0.95578,0.29110718,0.95947266
albentosa,40.102506,-0.769744,2024-08-26 11:05:01,..\..\resources\images_ibericam\albentosa-20240826-130501.jpg,"[  56.137268   92.971405  483.12903   637.5063    795.256     888.78796
  906.3108    991.0687   1042.7343   1043.9584   1035.2454   1019.5104  ]",0.0009460449,0.95578,0.29110718,0.95947266
albentosa,40.102506,-0.769744,2024-08-26 11:30:01,..\..\resources\images_ibericam\albentosa-20240826-133001.jpg,"[  56.137268   92.971405  483.12903   637.5063    795.256     888.78796
  906.3108    991.0687   1042.7343   1043.9584   1035.2454   1019.5104  ]",0.0009460449,0.95578,0.29110718,0.95947266
albentosa,40.102506,-0.769744,2024-08-26 13:30:01,..\..\resources\images_ibericam\albentosa-20240826-153001.jpg,"[2817.603    3241.659     432.9334    416.51733   379.3349     66.367676
   42.17488    49.130157   54.643356   35.076202   33.247208   56.567062]",0.0,0.9045105,0.29629517,0.90823364
albentosa,40.102506,-0.769744,2024-08-26 15:30:01,..\..\resources\images_ibericam\albentosa-20240826-173001.jpg,"[2817.603    3241.659     432.9334    416.51733   379.3349     66.367676
   42.17488    49.130157   54.643356   35.076202   33.247208   56.567062]",0.0,0.61779785,0.5100708,0.7424927
albentosa,40.102506,-0.769744,2024-08-26 16:30:01,..\..\resources\images_ibericam\albentosa-20240826-183001.jpg,"[2817.603    3241.659     432.9334    416.51733   379.3349     66.367676
   42.17488    49.130157   54.643356   35.076202   33.247208   56.567062]",0.0,0.60409546,0.42166138,0.7044678
albentosa,40.102506,-0.769744,2024-08-26 17:30:01,..\..\resources\images_ibericam\albentosa-20240826-193001.jpg,"[2817.603    3241.659     432.9334    416.51733   379.3349     66.367676
   42.17488    49.130157   54.643356   35.076202   33.247208   56.567062]",0.0,0.017578125,0.4640503,0.4640503
albentosa,40.102506,-0.769744,2024-08-26 18:30:01,..\..\resources\images_ibericam\albentosa-20240826-203001.jpg,"[2817.603    3241.659     432.9334    416.51733   379.3349     66.367676
   42.17488    49.130157   54.643356   35.076202   33.247208   56.567062]",0.0,0.008331299,0.3058777,0.3058777
albentosa,40.102506,-0.769744,2024-08-26 19:30:01,..\..\resources\images_ibericam\albentosa-20240826-213001.jpg,"[2817.603    3241.659     432.9334    416.51733   379.3349     66.367676
   42.17488    49.130157   54.643356   35.076202   33.247208   56.567062]",0.0,0.0,0.30108643,0.30108643
albentosa,40.102506,-0.769744,2024-08-26 20:30:01,..\..\resources\images_ibericam\albentosa-20240826-223001.jpg,"[2817.603    3241.659     432.9334    416.51733   379.3349     66.367676
   42.17488    49.130157   54.643356   35.076202   33.247208   56.567062]",0.0,0.0,0.14648438,0.14648438
albentosa,40.102506,-0.769744,2024-08-26 21:30:01,..\..\resources\images_ibericam\albentosa-20240826-233001.jpg,"[2817.603    3241.659     432.9334    416.51733   379.3349     66.367676
   42.17488    49.130157   54.643356   35.076202   33.247208   56.567062]",0.0,0.0,0.04296875,0.04296875
albentosa,40.102506,-0.769744,2024-08-27 03:30:01,..\..\resources\images_ibericam\albentosa-20240827-053001.jpg,"[ 124.92769  309.44305        nan 2490.6904  1495.3394  1039.5383
 1439.5726  1283.6217  1285.5774  1834.749   2954.2874  3199.8464 ]",0.0,0.3392334,0.0,0.3392334
albentosa,40.102506,-0.769744,2024-08-27 04:30:01,..\..\resources\images_ibericam\albentosa-20240827-063001.jpg,"[ 124.92769  309.44305        nan 2490.6904  1495.3394  1039.5383
 1439.5726  1283.6217  1285.5774  1834.749   2954.2874  3199.8464 ]",0.020385742,0.2854004,0.009277344,0.3113098
albentosa,40.102506,-0.769744,2024-08-27 05:30:01,..\..\resources\images_ibericam\albentosa-20240827-073001.jpg,"[ 124.92769  309.44305        nan 2490.6904  1495.3394  1039.5383
 1439.5726  1283.6217  1285.5774  1834.749   2954.2874  3199.8464 ]",0.0,0.34274292,0.0048217773,0.34420776
albentosa,40.102506,-0.769744,2024-08-27 06:30:01,..\..\resources\images_ibericam\albentosa-20240827-083001.jpg,"[ 124.92769  309.44305        nan 2490.6904  1495.3394  1039.5383
 1439.5726  1283.6217  1285.5774  1834.749   2954.2874  3199.8464 ]",0.0,0.2972412,0.0037231445,0.30096436
albentosa,40.102506,-0.769744,2024-08-27 07:30:01,..\..\resources\images_ibericam\albentosa-20240827-093001.jpg,"[ 124.92769  309.44305        nan 2490.6904  1495.3394  1039.5383
 1439.5726  1283.6217  1285.5774  1834.749   2954.2874  3199.8464 ]",0.0,0.033081055,0.003540039,0.03475952
albentosa,40.102506,-0.769744,2024-08-27 08:30:01,..\..\resources\images_ibericam\albentosa-20240827-103001.jpg,"[ 124.92769  309.44305        nan 2490.6904  1495.3394  1039.5383
 1439.5726  1283.6217  1285.5774  1834.749   2954.2874  3199.8464 ]",0.0,0.038970947,0.004058838,0.038970947
albentosa,40.102506,-0.769744,2024-08-27 09:30:01,..\..\resources\images_ibericam\albentosa-20240827-113001.jpg,"[ 124.92769  309.44305        nan 2490.6904  1495.3394  1039.5383
 1439.5726  1283.6217  1285.5774  1834.749   2954.2874  3199.8464 ]",0.0,0.11010742,0.0,0.11010742
albentosa,40.102506,-0.769744,2024-08-27 10:30:01,..\..\resources\images_ibericam\albentosa-20240827-123001.jpg,"[ 124.92769  309.44305        nan 2490.6904  1495.3394  1039.5383
 1439.5726  1283.6217  1285.5774  1834.749   2954.2874  3199.8464 ]",0.0,0.04574585,0.0009460449,0.04574585
albentosa,40.102506,-0.769744,2024-08-27 11:01:01,..\..\resources\images_ibericam\albentosa-20240827-130101.jpg,"[ 124.92769  309.44305        nan 2490.6904  1495.3394  1039.5383
 1439.5726  1283.6217  1285.5774  1834.749   2954.2874  3199.8464 ]",0.0,0.008850098,0.044799805,0.05291748
albentosa,40.102506,-0.769744,2024-08-27 11:02:01,..\..\resources\images_ibericam\albentosa-20240827-130201.jpg,"[ 124.92769  309.44305        nan 2490.6904  1495.3394  1039.5383
 1439.5726  1283.6217  1285.5774  1834.749   2954.2874  3199.8464 ]",0.0,0.008850098,0.044799805,0.05291748
albentosa,40.102506,-0.769744,2024-08-27 11:03:01,..\..\resources\images_ibericam\albentosa-20240827-130301.jpg,"[ 124.92769  309.44305        nan 2490.6904  1495.3394  1039.5383
 1439.5726  1283.6217  1285.5774  1834.749   2954.2874  3199.8464 ]",0.0,0.008850098,0.044799805,0.05291748
albentosa,40.102506,-0.769744,2024-08-27 11:04:01,..\..\resources\images_ibericam\albentosa-20240827-130401.jpg,"[ 124.92769  309.44305        nan 2490.6904  1495.3394  1039.5383
 1439.5726  1283.6217  1285.5774  1834.749   2954.2874  3199.8464 ]",0.0,0.008850098,0.044799805,0.05291748
albentosa,40.102506,-0.769744,2024-08-27 11:05:01,..\..\resources\images_ibericam\albentosa-20240827-130501.jpg,"[ 124.92769  309.44305        nan 2490.6904  1495.3394  1039.5383
 1439.5726  1283.6217  1285.5774  1834.749   2954.2874  3199.8464 ]",0.0,0.008850098,0.044799805,0.05291748
